Airline,Source,Destination,Total_Stops,Additional_Info,Price,Date_of_Journey_Day,Date_of_Journey_Month,Date_of_Journey_Year,Dep_Time_Hour,Dep_Time_Minute,Arrival_Time_Hour,Arrival_Time_Minute,Duration_Hour,Duration_Minute
7,4,4,1,0,13381.0,6,6,2019,6,50,7,40,24,50
10,3,3,2,0,13731.0,6,6,2019,20,0,4,40,8,40
7,4,4,1,0,11911.0,21,5,2019,5,55,7,40,25,45
3,2,2,0,0,4591.0,18,4,2019,23,30,2,20,2,50
8,4,4,2,0,14848.0,3,6,2019,13,0,19,15,6,15
8,4,4,2,0,8266.0,12,6,2019,8,45,19,15,10,30
7,4,4,1,0,12392.0,18,5,2019,17,15,19,15,26,0
10,3,3,2,0,13044.0,12,6,2019,18,55,12,0,17,5
10,4,4,2,1,12898.0,21,5,2019,7,5,4,25,21,20
10,4,4,2,0,12242.0,21,3,2019,22,50,4,25,5,35
3,2,2,0,0,3943.0,18,5,2019,10,10,13,0,2,50
5,3,3,2,0,11105.0,24,3,2019,20,20,22,10,25,50
10,3,3,2,0,14388.0,12,5,2019,21,10,9,20,12,10
10,4,4,1,0,13014.0,18,5,2019,19,30,12,35,17,5
8,4,4,2,0,15411.0,6,3,2019,10,20,18,50,8,30
10,4,4,2,0,16289.0,9,3,2019,19,45,18,50,23,5
3,4,4,2,0,6442.0,15,5,2019,6,50,16,10,9,20
10,3,3,2,1,10844.0,18,5,2019,8,25,16,20,7,55
10,1,1,0,0,5678.0,18,5,2019,10,20,11,50,1,30
3,2,2,0,0,6906.0,12,4,2019,23,30,2,20,2,50
1,0,0,0,2,3543.0,21,5,2019,9,45,12,0,2,15
10,4,4,2,0,14714.0,6,6,2019,9,0,19,0,10,0
6,2,2,0,0,11793.0,3,3,2019,16,0,18,35,2,35
8,4,4,2,0,14323.0,15,5,2019,11,30,19,15,7,45
1,2,2,0,0,3971.0,9,4,2019,21,10,0,5,2,55
5,3,3,2,0,8452.0,6,5,2019,20,20,22,40,26,20
5,2,2,0,0,5403.0,12,4,2019,7,0,9,40,2,40
8,4,4,2,0,13727.0,9,5,2019,10,0,21,0,11,0
7,3,3,1,0,12639.0,1,4,2019,10,0,5,25,19,25
10,2,2,0,1,5198.0,18,4,2019,15,15,18,10,2,55
5,2,2,0,0,4878.0,1,6,2019,19,30,22,15,2,45
10,4,4,2,1,12373.0,18,5,2019,19,45,19,0,23,15
8,4,4,2,1,8552.0,3,3,2019,7,10,16,10,9,0
5,4,4,0,0,6741.0,21,4,2019,14,40,17,50,3,10
8,4,4,2,0,6481.0,9,4,2019,12,50,19,15,6,25
8,4,4,2,0,7354.0,6,6,2019,10,35,19,15,8,40
7,2,2,0,0,5228.0,21,4,2019,21,5,23,55,2,50
10,3,3,2,1,10844.0,12,5,2019,8,25,20,45,12,20
3,4,4,2,0,6347.0,18,5,2019,6,50,12,10,5,20
7,2,2,2,0,5013.0,15,3,2019,8,15,12,15,4,0
10,3,3,2,1,9663.0,9,6,2019,18,55,4,40,9,45
3,2,2,0,0,4823.0,6,4,2019,18,25,21,20,2,55
7,4,4,1,0,13381.0,24,6,2019,16,55,19,15,26,20
1,0,0,0,2,3543.0,1,6,2019,9,45,12,0,2,15
10,3,3,2,1,9663.0,15,5,2019,18,55,4,40,9,45
10,3,3,2,1,7064.0,1,4,2019,18,55,19,50,24,55
10,4,4,2,1,10262.0,9,6,2019,7,5,19,0,11,55
7,4,4,1,0,13013.0,1,6,2019,10,55,19,15,8,20
10,4,4,1,0,15339.0,27,6,2019,19,10,12,35,17,25
4,2,2,0,0,4937.0,18,4,2019,11,40,14,30,2,50
3,4,4,2,0,6818.0,6,6,2019,5,5,12,10,7,5
7,4,4,1,0,10441.0,18,5,2019,22,0,19,15,21,15
10,4,4,2,1,5177.0,3,4,2019,14,0,19,0,5,0
3,0,0,0,0,3858.0,27,6,2019,11,35,14,0,2,25
3,3,3,2,0,6534.0,18,5,2019,21,0,2,15,5,15
8,4,4,2,0,6795.0,15,6,2019,10,20,1,30,15,10
8,4,4,2,0,9736.0,3,6,2019,7,30,19,15,11,45
10,2,2,0,0,7229.0,1,5,2019,19,50,22,50,3,0
1,4,4,2,0,4957.0,24,4,2019,17,55,22,50,4,55
3,2,2,0,0,7648.0,9,3,2019,6,0,8,45,2,45
1,3,3,0,0,3873.0,15,6,2019,14,55,17,25,2,30
10,3,3,2,0,14388.0,12,5,2019,18,55,4,40,9,45
3,3,3,0,0,5618.0,6,3,2019,17,15,19,55,2,40
8,4,4,2,0,7408.0,9,6,2019,19,0,1,30,6,30
2,4,4,2,0,13774.0,3,3,2019,16,45,22,15,5,30
5,2,2,0,0,4668.0,3,5,2019,7,0,9,40,2,40
10,4,4,1,0,13082.0,21,3,2019,18,20,4,25,34,5
7,4,4,2,0,8669.0,3,6,2019,3,50,19,15,15,25
3,4,4,2,0,6316.0,24,6,2019,16,0,1,30,9,30
10,4,4,2,1,12583.0,6,3,2019,22,20,4,25,6,5
5,2,2,0,0,7923.0,9,3,2019,16,10,18,50,2,40
4,4,4,2,0,7378.0,3,3,2019,7,0,12,50,5,50
5,2,2,0,0,4878.0,3,6,2019,19,30,22,15,2,45
10,3,3,2,1,10844.0,18,5,2019,16,30,19,50,27,20
10,2,2,0,0,7229.0,3,4,2019,8,20,11,20,3,0
1,4,4,2,0,6297.0,21,5,2019,6,5,11,20,5,15
10,3,3,2,1,8529.0,12,6,2019,20,0,12,0,16,0
8,4,4,2,0,13727.0,18,5,2019,14,0,21,0,7,0
1,3,3,2,0,6643.0,24,5,2019,8,35,17,15,8,40
8,4,4,2,0,10197.0,9,5,2019,10,0,19,0,9,0
1,3,3,0,0,4911.0,21,4,2019,22,20,0,40,2,20
3,0,0,0,0,6482.0,6,3,2019,5,15,7,35,2,20
10,2,2,2,0,26890.0,1,3,2019,8,55,15,15,6,20
3,3,3,2,0,3717.0,18,5,2019,19,20,23,45,4,25
3,0,0,0,0,3597.0,1,6,2019,13,15,15,35,2,20
7,2,2,1,0,10846.0,18,3,2019,11,5,22,10,11,5
7,2,2,2,0,14069.0,1,3,2019,5,50,22,45,16,55
10,4,4,2,1,5177.0,1,4,2019,22,50,12,35,13,45
7,4,4,1,0,14641.0,6,3,2019,5,55,7,40,25,45
3,4,4,2,0,6442.0,6,6,2019,8,35,22,30,13,55
7,4,4,2,0,5704.0,21,3,2019,17,45,23,0,5,15
10,3,3,2,1,9663.0,6,5,2019,14,5,9,20,19,15
10,4,4,2,0,14714.0,6,6,2019,20,55,4,25,7,30
10,4,4,2,1,5406.0,1,4,2019,10,0,19,0,9,0
5,3,3,2,0,8610.0,15,5,2019,20,20,20,20,24,0
10,4,4,1,0,14237.0,12,6,2019,18,25,12,35,18,10
3,2,2,0,0,4823.0,9,6,2019,7,10,10,5,2,55
3,1,1,0,0,2227.0,27,3,2019,20,5,21,35,1,30
10,4,4,2,1,12373.0,18,5,2019,7,5,4,25,21,20
7,4,4,2,0,8372.0,6,6,2019,13,0,19,15,6,15
10,4,4,2,0,17024.0,3,3,2019,13,55,4,25,14,30
7,1,1,0,0,3100.0,27,5,2019,21,5,22,25,1,20
10,4,4,2,1,14053.0,9,3,2019,6,50,19,45,12,55
3,0,0,0,0,3540.0,9,5,2019,5,15,7,40,2,25
5,3,3,2,0,9345.0,21,5,2019,20,20,18,50,22,30
10,4,4,1,1,10368.0,1,6,2019,5,30,4,25,22,55
10,2,2,2,0,26890.0,1,3,2019,7,0,12,25,5,25
1,1,1,0,0,5755.0,9,3,2019,8,50,10,15,1,25
10,2,2,2,1,7832.0,21,3,2019,8,55,16,10,7,15
10,3,3,2,0,14388.0,6,5,2019,8,25,20,45,12,20
7,4,4,1,0,8839.0,27,6,2019,13,15,9,25,20,10
7,4,4,1,0,22096.0,3,3,2019,22,0,19,15,21,15
5,0,0,0,0,3687.0,27,5,2019,7,5,9,20,2,15
8,4,4,2,0,9627.0,15,5,2019,8,30,19,0,10,30
8,4,4,2,0,13542.0,21,3,2019,11,30,1,35,14,5
3,2,2,0,0,4423.0,27,4,2019,4,0,6,50,2,50
3,4,4,1,0,8899.0,3,3,2019,4,55,21,20,16,25
1,4,4,2,0,5583.0,21,4,2019,6,5,11,20,5,15
2,4,4,2,0,6752.0,27,5,2019,16,45,6,35,13,50
1,0,0,0,2,3543.0,21,5,2019,8,20,10,35,2,15
10,2,2,2,1,7832.0,21,3,2019,8,0,15,15,7,15
7,3,3,1,0,10991.0,1,5,2019,5,50,8,55,27,5
10,4,4,2,1,12898.0,27,5,2019,9,0,12,35,27,35
10,4,4,2,1,12898.0,27,5,2019,14,0,19,0,5,0
4,2,2,0,0,3398.0,24,5,2019,11,40,14,30,2,50
7,4,4,0,0,5201.0,24,4,2019,5,10,8,0,2,50
7,3,3,1,0,13873.0,6,5,2019,10,0,1,20,15,20
7,4,4,2,0,7384.0,15,6,2019,17,40,23,0,5,20
10,4,4,2,1,10262.0,6,6,2019,18,15,4,25,10,10
10,3,3,2,1,10031.0,24,3,2019,8,25,12,0,27,35
10,3,3,2,1,12384.0,6,5,2019,9,35,19,10,9,35
10,3,3,2,1,7757.0,9,5,2019,14,5,18,15,28,10
10,2,2,2,0,17261.0,6,3,2019,21,25,11,25,14,0
1,0,0,0,0,7298.0,1,3,2019,9,30,12,5,2,35
10,2,2,0,0,7229.0,6,4,2019,15,15,18,10,2,55
3,3,3,0,0,4174.0,1,4,2019,4,40,7,15,2,35
3,3,3,2,0,5699.0,18,5,2019,17,35,22,15,4,40
7,3,3,0,0,4880.0,24,4,2019,14,15,16,45,2,30
7,4,4,2,0,15284.0,6,3,2019,8,0,19,15,11,15
10,3,3,2,0,13759.0,24,3,2019,8,25,16,20,7,55
5,3,3,2,0,16092.0,24,3,2019,9,55,18,45,8,50
3,1,1,0,0,4392.0,9,3,2019,6,20,7,45,1,25
10,4,4,2,1,10262.0,24,6,2019,20,55,12,35,15,40
1,3,3,0,2,3841.0,12,6,2019,6,55,9,30,2,35
4,2,2,0,0,5048.0,1,6,2019,7,45,10,40,2,55
7,3,3,2,0,11096.0,21,5,2019,7,0,20,25,13,25
3,4,4,2,0,5073.0,24,4,2019,7,35,12,10,4,35
10,4,4,2,0,19828.0,3,3,2019,9,55,4,25,18,30
5,0,0,0,0,3739.0,21,3,2019,7,5,9,20,2,15
7,4,4,1,0,10598.0,9,3,2019,5,0,19,15,38,15
10,2,2,0,1,7229.0,15,6,2019,18,55,22,0,3,5
5,3,3,2,0,8610.0,1,4,2019,17,0,18,50,25,50
5,4,4,0,0,6216.0,9,5,2019,14,40,17,50,3,10
7,2,2,0,0,6961.0,9,6,2019,13,20,16,10,2,50
10,3,3,2,1,10703.0,6,5,2019,9,35,21,5,11,30
10,3,3,2,0,14151.0,15,5,2019,17,0,23,35,6,35
10,3,3,2,1,8586.0,9,5,2019,6,30,10,5,27,35
3,3,3,0,0,4488.0,12,4,2019,20,20,22,55,2,35
8,4,4,2,0,7408.0,15,6,2019,18,0,1,30,7,30
10,4,4,0,1,5443.0,18,4,2019,11,0,14,15,3,15
10,3,3,2,1,10539.0,12,6,2019,9,35,19,10,9,35
8,4,4,2,0,7723.0,1,6,2019,13,0,1,30,12,30
8,4,4,2,0,15411.0,6,3,2019,7,30,18,50,11,20
10,2,2,0,0,7229.0,21,5,2019,7,10,10,10,3,0
3,3,3,0,0,4804.0,21,6,2019,20,20,22,55,2,35
10,1,1,0,1,4050.0,3,3,2019,2,55,4,25,1,30
10,3,3,2,0,14151.0,18,5,2019,17,0,19,10,26,10
1,4,4,2,0,4957.0,6,4,2019,17,55,22,50,4,55
7,2,2,0,0,7591.0,3,3,2019,21,10,23,55,2,45
10,3,3,2,1,11134.0,24,3,2019,13,55,22,35,8,40
3,4,4,2,0,6600.0,27,5,2019,5,5,12,10,7,5
7,2,2,0,0,4966.0,9,3,2019,21,10,23,55,2,45
7,4,4,1,0,15481.0,1,6,2019,6,50,7,40,24,50
1,3,3,0,0,5515.0,1,3,2019,22,20,0,40,2,20
10,4,4,2,0,14714.0,15,6,2019,8,0,19,0,11,0
4,4,4,2,0,4959.0,15,6,2019,10,35,19,35,9,0
10,2,2,0,0,7229.0,21,4,2019,11,10,14,5,2,55
7,4,4,0,0,6094.0,15,5,2019,18,5,21,10,3,5
2,3,3,0,0,4409.0,24,4,2019,10,20,12,55,2,35
8,4,4,2,0,9794.0,18,5,2019,6,0,19,0,13,0
10,1,1,0,0,5678.0,3,4,2019,2,55,4,20,1,25
3,4,4,2,0,6442.0,15,6,2019,8,35,16,10,7,35
5,2,2,0,0,4878.0,18,5,2019,7,0,9,40,2,40
10,3,3,2,1,12446.0,24,3,2019,21,10,10,5,12,55
10,4,4,1,0,16704.0,9,5,2019,23,5,4,25,29,20
10,2,2,2,1,9134.0,15,3,2019,5,45,10,45,5,0
10,3,3,2,1,8586.0,15,5,2019,20,0,4,40,8,40
10,2,2,0,1,7229.0,1,6,2019,7,10,10,10,3,0
10,2,2,0,1,6144.0,21,4,2019,7,10,10,10,3,0
7,2,2,0,0,6961.0,18,5,2019,10,0,12,45,2,45
10,3,3,2,1,10844.0,9,5,2019,16,30,4,40,12,10
3,0,0,0,0,3597.0,21,5,2019,19,35,21,55,2,20
1,2,2,2,0,7139.0,21,3,2019,10,20,18,15,7,55
7,1,1,1,0,25139.0,6,3,2019,9,40,15,15,29,35
10,4,4,1,1,10368.0,1,6,2019,9,40,12,35,26,55
7,4,4,2,0,5117.0,6,4,2019,20,40,9,25,12,45
8,4,4,2,0,9211.0,18,5,2019,11,40,19,15,7,35
1,3,3,0,0,4174.0,15,4,2019,17,10,19,40,2,30
8,4,4,2,0,10786.0,27,5,2019,7,30,19,15,11,45
10,2,2,2,1,9134.0,15,3,2019,8,0,7,40,23,40
10,4,4,1,0,13376.0,1,6,2019,14,35,4,25,13,50
7,2,2,2,0,6955.0,21,3,2019,22,0,10,50,12,50
10,3,3,2,1,10844.0,9,5,2019,8,25,18,15,9,50
2,3,3,0,0,3807.0,1,4,2019,19,55,22,25,2,30
10,3,3,2,1,9663.0,1,5,2019,14,5,12,0,21,55
10,4,4,2,1,12373.0,9,5,2019,2,15,4,25,26,10
1,2,2,0,0,4991.0,1,5,2019,21,10,0,5,2,55
7,4,4,2,0,6745.0,21,3,2019,23,0,19,15,20,15
10,4,4,2,1,10262.0,15,6,2019,22,50,19,0,20,10
10,4,4,2,1,6540.0,27,3,2019,17,30,4,25,10,55
1,3,3,0,0,3873.0,6,4,2019,17,10,19,40,2,30
10,4,4,2,0,15554.0,9,5,2019,21,50,19,0,21,10
3,3,3,0,0,4804.0,27,5,2019,20,20,22,55,2,35
10,4,4,2,1,7438.0,27,3,2019,23,5,19,45,20,40
2,2,2,0,0,6181.0,3,5,2019,4,55,7,45,2,50
8,4,4,2,0,9424.0,1,5,2019,19,0,1,30,6,30
7,2,2,1,0,12725.0,12,3,2019,17,25,23,25,30,0
7,2,2,2,0,6046.0,15,3,2019,8,15,21,25,13,10
1,2,2,0,0,3971.0,15,6,2019,21,10,0,5,2,55
10,3,3,2,0,12692.0,6,6,2019,20,25,14,25,18,0
3,4,4,2,0,7451.0,6,3,2019,14,20,22,20,8,0
10,2,2,2,0,13817.0,12,3,2019,22,55,7,40,8,45
10,3,3,2,1,10703.0,6,5,2019,9,35,22,5,12,30
10,2,2,2,0,13817.0,12,3,2019,21,25,10,45,13,20
10,2,2,2,0,27210.0,15,3,2019,22,55,5,5,6,10
10,3,3,2,0,13941.0,18,5,2019,21,10,4,40,7,30
7,2,2,2,0,10246.0,1,3,2019,17,0,12,15,19,15
3,3,3,0,0,4804.0,6,5,2019,17,15,19,50,2,35
2,3,3,2,0,6810.0,6,6,2019,22,40,10,40,12,0
10,2,2,0,1,5198.0,1,5,2019,8,20,11,20,3,0
5,2,2,0,0,5613.0,3,5,2019,21,0,23,50,2,50
3,1,1,0,0,4784.0,3,3,2019,21,20,22,45,1,25
10,4,4,2,1,5406.0,21,3,2019,19,45,18,50,23,5
7,2,2,0,0,5228.0,27,4,2019,13,20,16,10,2,50
10,4,4,2,1,12898.0,27,5,2019,20,55,19,0,22,5
7,0,0,0,0,4667.0,15,6,2019,11,40,13,55,2,15
10,3,3,2,0,14781.0,21,5,2019,14,5,19,50,5,45
5,2,2,0,0,5403.0,21,4,2019,9,45,12,35,2,50
10,3,3,2,1,9899.0,12,6,2019,14,5,23,35,9,30
10,4,4,1,1,13029.0,21,5,2019,19,30,4,25,8,55
5,3,3,2,0,9187.0,18,5,2019,17,0,10,45,17,45
3,2,2,0,0,4823.0,24,5,2019,20,0,22,50,2,50
7,4,4,1,0,8665.0,27,3,2019,21,30,19,15,21,45
3,4,4,2,0,14871.0,6,3,2019,8,25,21,0,12,35
3,1,1,0,0,4049.0,21,6,2019,6,25,7,55,1,30
7,0,0,0,0,4667.0,12,6,2019,11,40,13,55,2,15
3,3,3,2,0,4226.0,9,4,2019,19,55,23,50,3,55
7,2,2,0,0,7591.0,3,3,2019,6,10,8,55,2,45
10,2,2,2,0,19225.0,6,3,2019,5,45,13,15,7,30
10,4,4,2,1,12898.0,27,5,2019,19,15,12,35,17,20
3,1,1,0,0,2754.0,9,6,2019,12,0,13,30,1,30
1,1,1,0,2,1965.0,3,5,2019,13,15,14,45,1,30
7,3,3,1,0,12835.0,24,3,2019,16,45,23,15,30,30
11,2,2,2,0,8372.0,1,3,2019,5,45,10,45,5,0
8,4,4,2,0,14533.0,15,5,2019,8,0,19,15,11,15
5,2,2,0,0,4668.0,24,6,2019,9,45,12,35,2,50
10,4,4,2,0,11822.0,9,4,2019,17,30,12,35,19,5
10,4,4,2,1,6017.0,27,3,2019,21,50,4,25,6,35
10,4,4,2,0,14714.0,9,6,2019,11,30,19,0,7,30
1,0,0,0,0,3597.0,9,6,2019,8,20,10,35,2,15
2,2,2,0,0,3383.0,24,4,2019,11,10,13,55,2,45
7,3,3,1,0,11642.0,18,5,2019,16,50,5,35,12,45
5,2,2,0,0,5403.0,27,4,2019,21,0,23,50,2,50
7,4,4,1,0,14221.0,3,3,2019,16,40,19,15,26,35
10,3,3,2,1,8586.0,18,5,2019,21,10,10,5,12,55
3,1,1,0,0,4049.0,12,6,2019,9,10,10,40,1,30
10,4,4,2,1,10262.0,3,6,2019,19,45,4,25,8,40
8,4,4,2,0,7888.0,21,5,2019,7,0,21,0,14,0
7,4,4,1,0,8236.0,21,3,2019,19,45,19,15,23,30
7,4,4,1,0,12961.0,6,6,2019,13,20,19,15,29,55
10,3,3,2,1,8586.0,9,5,2019,6,30,4,40,22,10
3,3,3,2,0,5279.0,18,5,2019,8,10,13,0,4,50
4,2,2,0,0,3419.0,18,6,2019,20,55,23,40,2,45
10,4,4,1,0,13292.0,15,6,2019,5,30,19,0,13,30
10,3,3,2,0,13067.0,15,5,2019,20,25,9,45,13,20
3,0,0,0,0,3597.0,3,5,2019,13,15,15,35,2,20
10,4,4,2,0,15554.0,18,5,2019,7,5,19,0,11,55
3,4,4,2,0,6027.0,15,5,2019,17,5,22,15,5,10
10,3,3,2,0,14781.0,9,5,2019,6,30,18,15,11,45
10,4,4,1,0,13376.0,1,6,2019,14,35,4,25,13,50
3,2,2,0,0,3943.0,27,5,2019,21,15,0,15,3,0
4,4,4,2,0,5842.0,12,6,2019,7,25,13,35,6,10
3,0,0,0,0,4326.0,15,3,2019,5,15,7,35,2,20
8,4,4,2,0,8937.0,1,6,2019,8,30,19,15,10,45
7,0,0,0,0,3670.0,21,3,2019,11,40,13,55,2,15
3,2,2,0,0,4823.0,18,6,2019,18,25,21,20,2,55
10,1,1,0,1,2071.0,3,4,2019,19,35,21,5,1,30
8,4,4,2,1,6093.0,27,6,2019,14,55,22,30,7,35
5,3,3,2,0,11682.0,24,3,2019,20,20,22,55,26,35
3,2,2,2,0,7774.0,3,3,2019,5,25,10,10,4,45
10,3,3,2,0,13067.0,12,5,2019,17,0,14,25,21,25
3,4,4,2,0,7514.0,27,5,2019,7,35,16,10,8,35
8,4,4,2,0,6838.0,9,4,2019,17,0,1,30,8,30
3,0,0,0,0,3858.0,18,3,2019,13,20,15,35,2,15
8,4,4,2,0,6795.0,15,6,2019,12,50,1,30,12,40
10,4,4,1,0,16263.0,27,5,2019,20,0,4,25,8,25
7,3,3,2,0,8576.0,9,5,2019,16,50,18,30,25,40
7,2,2,0,0,5228.0,6,5,2019,10,0,12,45,2,45
10,4,4,1,0,16704.0,1,5,2019,23,5,4,25,29,20
3,3,3,0,0,8872.0,24,3,2019,20,25,23,5,2,40
4,2,2,0,0,3898.0,3,5,2019,11,40,14,30,2,50
1,0,0,0,2,3332.0,21,3,2019,17,45,20,5,2,20
10,3,3,2,1,5608.0,21,5,2019,10,20,17,35,7,15
10,3,3,2,0,13941.0,9,5,2019,8,25,4,40,20,15
8,4,4,2,0,9100.0,21,3,2019,7,30,19,15,11,45
5,2,2,0,0,4878.0,15,6,2019,17,0,19,35,2,35
3,4,4,2,0,6416.0,1,6,2019,7,30,21,0,13,30
1,1,1,0,0,2017.0,12,5,2019,5,45,7,15,1,30
10,4,4,1,0,10976.0,27,3,2019,19,10,19,45,24,35
10,3,3,2,1,10031.0,24,3,2019,19,45,16,20,20,35
3,3,3,0,0,4462.0,18,3,2019,5,30,8,20,2,50
3,4,4,2,0,5073.0,1,4,2019,7,35,12,10,4,35
3,0,0,0,0,4326.0,27,3,2019,5,15,7,35,2,20
9,4,4,2,0,10161.0,21,3,2019,7,30,19,15,11,45
3,1,1,0,0,3175.0,12,6,2019,16,55,18,25,1,30
5,3,3,2,0,12312.0,24,3,2019,20,20,9,10,12,50
10,4,4,1,0,12604.0,21,3,2019,18,20,18,50,24,30
8,4,4,2,0,10877.0,15,6,2019,7,30,19,0,11,30
3,3,3,2,0,4226.0,18,5,2019,6,20,10,20,4,0
10,4,4,2,1,5406.0,6,4,2019,8,0,19,0,11,0
3,4,4,2,0,8618.0,15,5,2019,2,0,7,25,5,25
3,3,3,0,0,4174.0,18,4,2019,17,15,19,50,2,35
4,4,4,2,0,10651.0,1,6,2019,14,25,19,35,5,10
10,4,4,2,1,5963.0,21,3,2019,18,15,4,25,10,10
10,4,4,1,1,10368.0,12,6,2019,9,40,12,35,26,55
3,1,1,2,0,7681.0,6,3,2019,15,45,23,0,7,15
8,4,4,2,0,7485.0,21,5,2019,12,50,21,0,8,10
10,2,2,0,1,4544.0,3,4,2019,15,15,18,10,2,55
1,3,3,2,0,4649.0,15,4,2019,15,5,20,20,5,15
5,0,0,0,0,11982.0,12,5,2019,17,45,20,5,2,20
10,1,1,0,1,4995.0,24,6,2019,7,5,8,30,1,25
3,3,3,2,0,5069.0,9,5,2019,8,10,13,0,4,50
1,3,3,0,0,3873.0,1,6,2019,22,20,0,40,2,20
1,3,3,0,0,3873.0,27,4,2019,22,20,0,40,2,20
7,4,4,2,0,8907.0,27,5,2019,9,45,23,0,13,15
10,3,3,2,1,10844.0,9,6,2019,21,10,16,20,19,10
10,3,3,2,1,10844.0,15,5,2019,21,10,19,50,22,40
10,3,3,2,1,9663.0,6,5,2019,21,10,12,0,14,50
10,4,4,1,0,13292.0,1,6,2019,21,25,12,35,15,10
10,4,4,1,0,14441.0,12,6,2019,5,30,12,35,7,5
10,1,1,0,1,4050.0,9,6,2019,2,55,4,20,1,25
3,2,2,0,0,6144.0,9,3,2019,21,20,0,15,2,55
3,4,4,2,0,14871.0,6,3,2019,7,30,15,30,8,0
2,2,2,0,0,4483.0,18,4,2019,11,10,13,55,2,45
3,4,4,2,0,6979.0,15,5,2019,10,35,1,30,14,55
10,1,1,0,0,8040.0,27,6,2019,10,20,11,50,1,30
3,4,4,2,0,7048.0,1,6,2019,9,15,1,30,16,15
1,2,2,0,2,3573.0,27,6,2019,9,30,12,20,2,50
3,4,4,2,0,5054.0,27,5,2019,16,0,21,0,5,0
7,4,4,2,0,8582.0,1,6,2019,21,0,19,15,22,15
2,4,4,2,0,8759.0,9,6,2019,7,55,13,25,5,30
3,4,4,2,0,6442.0,27,4,2019,7,35,16,10,8,35
7,4,4,2,0,8879.0,18,5,2019,3,50,19,15,15,25
10,3,3,2,1,10031.0,24,3,2019,21,10,18,10,21,0
10,4,4,1,1,10368.0,3,6,2019,5,30,19,0,13,30
3,2,2,0,0,3943.0,24,6,2019,13,0,15,50,2,50
3,4,4,2,0,14871.0,3,3,2019,4,45,11,30,6,45
10,1,1,0,1,4995.0,18,6,2019,8,45,10,15,1,30
8,4,4,2,1,10791.0,24,6,2019,10,20,19,0,8,40
1,1,1,0,0,2753.0,3,6,2019,5,45,7,15,1,30
3,2,2,0,0,4423.0,9,4,2019,10,10,13,0,2,50
2,3,3,0,0,4409.0,27,5,2019,10,20,12,55,2,35
7,3,3,2,0,6117.0,9,5,2019,19,0,11,5,16,5
10,4,4,1,0,15129.0,21,5,2019,19,10,19,0,23,50
5,3,3,2,0,9345.0,6,6,2019,20,20,23,25,27,5
5,3,3,2,0,8085.0,9,5,2019,7,10,23,25,16,15
10,4,4,2,0,15554.0,6,5,2019,13,0,4,25,15,25
1,2,2,0,2,3573.0,21,5,2019,9,30,12,20,2,50
8,4,4,2,0,17073.0,3,3,2019,17,0,1,35,8,35
8,4,4,2,0,6795.0,9,6,2019,11,40,1,30,13,50
5,2,2,0,0,5403.0,21,3,2019,7,0,9,40,2,40
3,0,0,0,0,3540.0,15,5,2019,5,15,7,40,2,25
5,4,4,0,0,6216.0,24,4,2019,14,40,17,50,3,10
10,2,2,0,1,3359.0,21,5,2019,15,50,18,45,2,55
10,3,3,2,1,10844.0,24,5,2019,18,55,23,35,28,40
7,2,2,0,0,6961.0,15,6,2019,13,20,16,10,2,50
2,3,3,0,0,4107.0,3,4,2019,10,20,12,55,2,35
8,4,4,2,0,13069.0,21,3,2019,9,10,18,50,9,40
10,4,4,1,0,13357.0,24,6,2019,11,45,4,25,16,40
3,4,4,2,0,6938.0,1,6,2019,16,10,22,30,6,20
10,4,4,1,0,13292.0,27,6,2019,9,35,12,35,27,0
7,2,2,1,3,26743.0,1,3,2019,8,50,23,25,14,35
8,4,4,2,0,13568.0,21,3,2019,6,40,18,50,12,10
8,4,4,2,0,15353.0,6,3,2019,11,40,19,15,7,35
3,0,0,0,0,3597.0,15,5,2019,14,45,17,5,2,20
10,3,3,2,1,10031.0,24,3,2019,21,10,16,20,19,10
7,3,3,1,0,14687.0,9,5,2019,9,25,5,25,20,0
10,2,2,0,1,7229.0,6,6,2019,19,50,22,50,3,0
4,4,4,2,0,10188.0,9,5,2019,14,25,19,35,5,10
5,2,2,0,0,7398.0,9,3,2019,7,0,9,40,2,40
10,4,4,1,0,16704.0,18,5,2019,13,25,19,0,29,35
3,2,2,2,4,8153.0,1,3,2019,16,55,21,50,4,55
10,2,2,0,0,7229.0,9,4,2019,7,10,10,10,3,0
8,4,4,2,1,6943.0,27,5,2019,13,0,1,30,12,30
8,4,4,2,0,8937.0,1,6,2019,6,40,19,15,12,35
7,4,4,1,0,9400.0,3,3,2019,7,5,9,25,26,20
5,3,3,2,0,13152.0,24,3,2019,7,10,20,25,13,15
3,2,2,0,0,3419.0,1,6,2019,22,10,1,0,2,50
5,3,3,2,0,7927.0,12,6,2019,20,20,9,5,12,45
7,2,2,1,0,9796.0,15,3,2019,5,50,22,10,16,20
5,2,2,0,0,8028.0,3,3,2019,11,30,14,10,2,40
8,4,4,1,0,10759.0,6,3,2019,13,5,21,20,8,15
8,4,4,2,0,10197.0,21,5,2019,7,0,19,0,12,0
7,2,2,0,0,5228.0,1,6,2019,21,5,23,55,2,50
8,4,4,2,1,9275.0,18,5,2019,10,0,21,0,11,0
3,0,0,0,0,5277.0,3,3,2019,22,5,0,25,2,20
10,4,4,1,1,13848.0,18,5,2019,14,35,4,25,13,50
3,4,4,2,0,6412.0,15,5,2019,14,20,22,30,8,10
